,Dual_dist,seed,Algorithm,naive_init,lr,epoch_num,momentum,best_obj,max_grid_obj,max_data_obj
323,bernoulli_5,13,SGD_adaptive,True,0.01,10,NA,-38.506019592285156,-45.83052153569349,-45.82140140032231
324,bernoulli_5,13,SGD_adaptive,True,0.1,10,NA,-39.96369934082031,-45.83052153569349,-45.82140140032231
325,bernoulli_5,13,SGD_adaptive,False,1e-05,10,NA,-45.821632385253906,-45.83052153569349,-45.82140140032231
326,bernoulli_5,13,SGD_adaptive,False,0.0001,10,NA,-45.82376480102539,-45.83052153569349,-45.82140140032231
327,bernoulli_5,13,SGD_adaptive,False,0.001,10,NA,-45.8385124206543,-45.83052153569349,-45.82140140032231
328,bernoulli_5,13,SGD_adaptive,False,0.01,10,NA,-45.8214111328125,-45.83052153569349,-45.82140140032231
329,bernoulli_5,13,SGD_adaptive,False,0.1,10,NA,-45.8214111328125,-45.83052153569349,-45.82140140032231
330,bernoulli_5,13,SGD_with_Momentum,True,1e-05,10,0.1,-36.1288948059082,-45.83052153569349,-45.82140140032231
331,bernoulli_5,13,SGD_with_Momentum,True,0.0001,10,0.1,-36.272098541259766,-45.83052153569349,-45.82140140032231
332,bernoulli_5,13,SGD_with_Momentum,True,0.001,10,0.1,-37.429527282714844,-45.83052153569349,-45.82140140032231
333,bernoulli_5,13,SGD_with_Momentum,True,0.01,10,0.1,-41.9128303527832,-45.83052153569349,-45.82140140032231
334,bernoulli_5,13,SGD_with_Momentum,True,0.1,10,0.1,-37.28123092651367,-45.83052153569349,-45.82140140032231
335,bernoulli_5,13,SGD_with_Momentum,False,1e-05,10,0.1,-45.82149124145508,-45.83052153569349,-45.82140140032231
336,bernoulli_5,13,SGD_with_Momentum,False,0.0001,10,0.1,-45.82175064086914,-45.83052153569349,-45.82140140032231
337,bernoulli_5,13,SGD_with_Momentum,False,0.001,10,0.1,-45.821407318115234,-45.83052153569349,-45.82140140032231
338,bernoulli_5,13,SGD_with_Momentum,False,0.01,10,0.1,-45.821407318115234,-45.83052153569349,-45.82140140032231
339,bernoulli_5,13,SGD_with_Momentum,False,0.1,10,0.1,-45.821407318115234,-45.83052153569349,-45.82140140032231
340,bernoulli_5,13,Adagrad,True,1e-05,10,NA,-36.11781692504883,-45.83052153569349,-45.82140140032231
341,bernoulli_5,13,Adagrad,True,0.0001,10,NA,-36.16436767578125,-45.83052153569349,-45.82140140032231
342,bernoulli_5,13,Adagrad,True,0.001,10,NA,-36.596195220947266,-45.83052153569349,-45.82140140032231
343,bernoulli_5,13,Adagrad,True,0.01,10,NA,-39.22615051269531,-45.83052153569349,-45.82140140032231
344,bernoulli_5,13,Adagrad,True,0.1,10,NA,-39.76505661010742,-45.83052153569349,-45.82140140032231
345,bernoulli_5,13,Adagrad,False,1e-05,10,NA,-45.82171630859375,-45.83052153569349,-45.82140140032231
346,bernoulli_5,13,Adagrad,False,0.0001,10,NA,-45.824378967285156,-45.83052153569349,-45.82140140032231
347,bernoulli_5,13,Adagrad,False,0.001,10,NA,-45.839111328125,-45.83052153569349,-45.82140140032231
348,bernoulli_5,13,Adagrad,False,0.01,10,NA,-45.8214111328125,-45.83052153569349,-45.82140140032231
349,bernoulli_5,13,Adagrad,False,0.1,10,NA,-45.8214111328125,-45.83052153569349,-45.82140140032231
350,bernoulli_5,13,Adam_sg,True,1e-05,10,NA,-36.46232604980469,-45.83052153569349,-45.82140140032231
351,bernoulli_5,13,Adam_sg,True,0.0001,10,NA,-38.51320266723633,-45.83052153569349,-45.82140140032231
352,bernoulli_5,13,Adam_sg,True,0.001,10,NA,-43.023807525634766,-45.83052153569349,-45.82140140032231
353,bernoulli_5,13,Adam_sg,True,0.01,10,NA,-36.1125602722168,-45.83052153569349,-45.82140140032231
354,bernoulli_5,13,Adam_sg,True,0.1,10,NA,-36.1125602722168,-45.83052153569349,-45.82140140032231
355,bernoulli_5,13,Adam_sg,False,1e-05,10,NA,-45.82257843017578,-45.83052153569349,-45.82140140032231
356,bernoulli_5,13,Adam_sg,False,0.0001,10,NA,-45.821407318115234,-45.83052153569349,-45.82140140032231
357,bernoulli_5,13,Adam_sg,False,0.001,10,NA,-45.821407318115234,-45.83052153569349,-45.82140140032231
358,bernoulli_5,13,Adam_sg,False,0.01,10,NA,-45.821407318115234,-45.83052153569349,-45.82140140032231
359,bernoulli_5,13,Adam_sg,False,0.1,10,NA,-45.821407318115234,-45.83052153569349,-45.82140140032231
360,bernoulli_5,13,Adam_full_batch,True,1e-05,10,NA,-36.11590576171875,-45.83052153569349,-45.82140140032231
361,bernoulli_5,13,Adam_full_batch,True,0.0001,10,NA,-36.14527130126953,-45.83052153569349,-45.82140140032231
362,bernoulli_5,13,Adam_full_batch,True,0.001,10,NA,-36.43028259277344,-45.83052153569349,-45.82140140032231
363,bernoulli_5,13,Adam_full_batch,True,0.01,10,NA,-38.360496520996094,-45.83052153569349,-45.82140140032231
